Raw EMG - Pod01,Raw EMG - Pod02,Raw EMG - Pod03,Raw EMG - Pod04,Raw EMG - Pod05,Raw EMG - Pod06,Raw EMG - Pod07,Raw EMG - Pod08,Timestamp,activeCube Cube
-1,1,-1,-1,-6,-2,-1,-1,2025-02-24 12:32:05.659,1.2
-1,1,-1,-1,-6,-2,-1,-1,2025-02-24 12:32:05.670,1.2
-1,1,-1,-1,-6,-2,-1,-1,2025-02-24 12:32:05.681,1.2
-2,0,-1,-2,-5,-1,-2,1,2025-02-24 12:32:05.692,1.2
0,-1,0,0,-5,-1,-2,-1,2025-02-24 12:32:05.703,1.2
0,-1,0,0,-5,-1,-2,-1,2025-02-24 12:32:05.718,1.2
-2,-2,-2,-2,-4,-1,-1,-1,2025-02-24 12:32:05.726,1.2
-2,-2,-2,-2,-4,-1,-1,-1,2025-02-24 12:32:05.737,1.2
-2,-2,-2,-2,-4,-1,-1,-1,2025-02-24 12:32:05.748,1.2
-2,-2,-2,-2,-4,-1,-1,-1,2025-02-24 12:32:05.759,1.2
-1,0,0,0,-5,0,-1,1,2025-02-24 12:32:05.771,1.2
0,0,-1,-1,-4,1,0,-2,2025-02-24 12:32:05.782,1.2
0,0,-1,-1,-4,1,0,-2,2025-02-24 12:32:05.793,1.2
0,0,-1,-1,-4,1,0,-2,2025-02-24 12:32:05.804,1.2
0,0,-1,-1,-4,1,0,-2,2025-02-24 12:32:05.816,1.2
-1,-1,-2,-3,-4,-2,-2,-2,2025-02-24 12:32:05.827,1.2
-3,-2,0,-2,-6,-3,-1,-1,2025-02-24 12:32:05.838,1.2
-3,-2,0,-2,-6,-3,-1,-1,2025-02-24 12:32:05.849,1.2
-3,-2,0,-2,-6,-3,-1,-1,2025-02-24 12:32:05.860,1.2
-3,-2,0,-2,-6,-3,-1,-1,2025-02-24 12:32:05.871,1.2
-1,-2,-1,0,-9,0,-2,-2,2025-02-24 12:32:05.883,1.2
-1,-2,-1,0,-9,0,-2,-2,2025-02-24 12:32:05.894,1.2
-1,-2,-1,0,-9,0,-2,-2,2025-02-24 12:32:05.905,1.2
1,-1,-2,-3,-8,-1,-1,-1,2025-02-24 12:32:05.920,1.2
-1,0,-1,-3,-8,-2,-3,0,2025-02-24 12:32:05.927,1.2
-1,0,-1,-3,-8,-2,-3,0,2025-02-24 12:32:05.938,1.2
-3,-1,-2,0,-7,0,-1,-2,2025-02-24 12:32:05.950,1.2
-1,-1,-2,0,-6,-1,0,-1,2025-02-24 12:32:05.961,1.2
-1,-1,-2,0,-6,-1,0,-1,2025-02-24 12:32:05.971,1.2
-2,0,-1,-1,-8,-1,-1,0,2025-02-24 12:32:05.983,1.2
-2,0,-1,-1,-8,-1,-1,0,2025-02-24 12:32:05.994,1.2
-1,-2,0,-1,-9,0,-1,1,2025-02-24 12:32:06.005,1.2
0,-2,-1,1,-8,-1,-1,-1,2025-02-24 12:32:06.016,1.2
0,-2,-1,1,-8,-1,-1,-1,2025-02-24 12:32:06.027,1.2
-1,-3,0,-1,-7,-1,-1,-1,2025-02-24 12:32:06.039,1.2
-1,-3,0,-1,-7,-1,-1,-1,2025-02-24 12:32:06.050,1.2
-1,-3,0,-1,-7,-1,-1,-1,2025-02-24 12:32:06.061,1.2
-1,-3,0,-1,-7,-1,-1,-1,2025-02-24 12:32:06.072,1.2
-2,0,-3,-1,-9,-2,-1,0,2025-02-24 12:32:06.083,1.2
-1,-1,-1,-1,-8,-1,-1,-1,2025-02-24 12:32:06.094,1.2
-1,-1,-1,-1,-8,-1,-1,-1,2025-02-24 12:32:06.105,1.2
0,-1,-2,-2,-8,-2,-1,0,2025-02-24 12:32:06.120,1.2
-1,-2,-3,-2,-7,-2,-1,-1,2025-02-24 12:32:06.127,1.2
-1,-2,-3,-2,-7,-2,-1,-1,2025-02-24 12:32:06.139,1.2
-1,-2,-3,-2,-7,-2,-1,-1,2025-02-24 12:32:06.150,1.2
-3,-1,-1,-1,-5,-1,-2,-1,2025-02-24 12:32:06.161,1.2
-3,-1,-1,-1,-5,-1,-2,-1,2025-02-24 12:32:06.173,1.2
0,-3,0,-2,-7,0,-2,0,2025-02-24 12:32:06.185,1.2
0,-2,-1,1,-7,1,2,0,2025-02-24 12:32:06.195,1.2
0,-2,-1,1,-7,1,2,0,2025-02-24 12:32:06.206,1.2
0,-1,-2,-1,-8,-2,-1,-2,2025-02-24 12:32:06.217,1.2
0,-1,-2,-1,-8,-2,-1,-2,2025-02-24 12:32:06.229,1.2
0,0,-2,-2,-9,0,-2,-2,2025-02-24 12:32:06.240,1.2
-2,-1,0,-1,-6,-1,1,-2,2025-02-24 12:32:06.251,1.2
-2,-1,0,-1,-6,-1,1,-2,2025-02-24 12:32:06.262,1.2
0,-2,-1,-1,-6,1,-1,-1,2025-02-24 12:32:06.273,1.2
0,-2,-1,-1,-6,1,-1,-1,2025-02-24 12:32:06.284,1.2
0,-2,-1,-1,-6,1,-1,-1,2025-02-24 12:32:06.296,1.2
-1,-1,-2,-1,-7,-2,-2,-1,2025-02-24 12:32:06.307,1.2
-1,-1,0,-2,-7,-2,-2,-1,2025-02-24 12:32:06.322,1.2
-2,0,-2,0,-7,-2,0,0,2025-02-24 12:32:06.329,1.2
-2,-1,0,-1,-6,-2,-1,0,2025-02-24 12:32:06.341,1.2
-2,-1,0,-1,-6,-2,-1,0,2025-02-24 12:32:06.352,1.2
-1,-1,-2,-1,-8,-1,-1,0,2025-02-24 12:32:06.363,1.2
-1,-1,-3,0,-8,-2,0,-2,2025-02-24 12:32:06.374,1.2
-1,-1,-3,0,-8,-2,0,-2,2025-02-24 12:32:06.399,1.2
-1,-2,0,0,-8,-1,1,-2,2025-02-24 12:32:06.404,1.2
-1,-2,0,0,-8,-1,1,-2,2025-02-24 12:32:06.409,1.2
-1,-2,0,0,-8,-1,1,-2,2025-02-24 12:32:06.414,1.2
0,-1,0,-1,-8,-2,-2,-2,2025-02-24 12:32:06.424,1.2
-1,-1,-1,-1,-6,0,-2,-2,2025-02-24 12:32:06.435,1.2
-1,-1,-1,-1,-6,0,-2,-2,2025-02-24 12:32:06.447,1.2
-1,-1,-1,-1,-6,0,-2,-2,2025-02-24 12:32:06.458,1.2
-2,-1,-2,-1,-7,-1,-2,1,2025-02-24 12:32:06.469,1.2
-1,-1,-1,-3,-8,-1,-1,-2,2025-02-24 12:32:06.480,1.2
-1,-1,-1,-3,-8,-1,-1,-2,2025-02-24 12:32:06.492,1.2
-1,-1,-1,-3,-8,-1,-1,-2,2025-02-24 12:32:06.503,1.2
0,-1,-2,-2,-7,-1,-1,-2,2025-02-24 12:32:06.514,1.2
-2,0,-1,0,-6,-2,-1,0,2025-02-24 12:32:06.529,1.2
-2,0,-1,0,-6,-2,-1,0,2025-02-24 12:32:06.536,1.2
-2,0,-1,0,-6,-2,-1,0,2025-02-24 12:32:06.547,1.2
-2,-2,-3,0,-7,0,0,-2,2025-02-24 12:32:06.559,1.2
-2,-2,-3,0,-7,0,0,-2,2025-02-24 12:32:06.570,1.2
-1,0,-1,-2,-6,0,0,-3,2025-02-24 12:32:06.581,1.2
-1,0,-1,-2,-6,0,0,-3,2025-02-24 12:32:06.592,1.2
-1,0,-1,-2,-6,0,0,-3,2025-02-24 12:32:06.603,1.2
-1,0,1,-1,-8,0,-1,-2,2025-02-24 12:32:06.614,1.2
0,-2,-1,-1,-6,-2,-1,0,2025-02-24 12:32:06.626,1.2
0,-2,-1,-1,-6,-2,-1,0,2025-02-24 12:32:06.637,1.2
-1,-1,0,-1,-7,0,-1,0,2025-02-24 12:32:06.648,1.2
-1,-1,0,-1,-7,0,-1,0,2025-02-24 12:32:06.659,1.2
-1,-1,0,-1,-7,0,-1,0,2025-02-24 12:32:06.670,1.2
-1,-2,-2,0,-7,-1,1,-1,2025-02-24 12:32:06.681,1.2
-1,1,0,-2,-5,-1,0,-1,2025-02-24 12:32:06.692,1.2
-2,-1,-2,0,-6,0,-1,0,2025-02-24 12:32:06.704,1.2
0,-1,-1,0,-7,-2,-1,-2,2025-02-24 12:32:06.715,1.2
0,-1,-1,0,-7,-2,-1,-2,2025-02-24 12:32:06.730,1.2
0,-2,-2,-1,-7,0,0,-1,2025-02-24 12:32:06.737,1.2
0,-2,-2,-1,-7,0,0,-1,2025-02-24 12:32:06.748,1.2
0,-2,-1,0,-7,-2,-2,-1,2025-02-24 12:32:06.760,1.2
0,-2,-1,0,-7,-2,-2,-1,2025-02-24 12:32:06.771,1.2
0,-2,-1,0,-7,-2,-2,-1,2025-02-24 12:32:06.782,1.2
-1,0,-1,0,-6,-1,0,1,2025-02-24 12:32:06.794,1.2
-1,0,-1,0,-6,-1,0,1,2025-02-24 12:32:06.805,1.2
-2,-1,0,-1,-6,0,-1,-1,2025-02-24 12:32:06.817,1.2
0,-1,-1,-1,-8,-2,-1,1,2025-02-24 12:32:06.828,1.2
0,-1,-1,-1,-8,-2,-1,1,2025-02-24 12:32:06.840,1.2
0,-1,-1,-1,-8,-2,-1,1,2025-02-24 12:32:06.851,1.2
0,-1,-1,-1,-8,-2,-1,1,2025-02-24 12:32:06.862,1.2
0,-1,-1,-1,-8,-2,-1,1,2025-02-24 12:32:06.874,1.2
0,-1,-4,-1,-6,-1,-1,-2,2025-02-24 12:32:06.885,1.2
0,-1,-4,-1,-6,-1,-1,-2,2025-02-24 12:32:06.896,1.2
0,-1,-4,-1,-6,-1,-1,-2,2025-02-24 12:32:06.909,1.2
1,-3,-3,-2,-6,0,-1,-2,2025-02-24 12:32:06.919,1.2
1,-2,-1,-1,-4,0,0,-1,2025-02-24 12:32:06.935,1.2
1,-2,-1,-1,-4,0,0,-1,2025-02-24 12:32:06.942,1.2
1,-2,-1,-1,-4,0,0,-1,2025-02-24 12:32:06.954,1.2
-2,0,-1,0,-7,-2,-2,-1,2025-02-24 12:32:06.965,1.2
-1,0,0,-1,-6,-2,-1,-2,2025-02-24 12:32:06.977,1.2
0,-2,-2,0,-6,-1,-2,-2,2025-02-24 12:32:06.988,1.2
-2,-2,-2,0,-6,-1,-2,1,2025-02-24 12:32:06.999,1.2
-2,-2,-2,0,-6,-1,-2,1,2025-02-24 12:32:07.010,1.2
-2,-2,-2,0,-6,-1,-2,1,2025-02-24 12:32:07.021,1.2
-2,-2,-2,0,-6,-1,-2,1,2025-02-24 12:32:07.033,1.2
0,-1,0,-2,-6,-1,-1,0,2025-02-24 12:32:07.044,1.2
0,-1,0,-2,-6,-1,-1,0,2025-02-24 12:32:07.055,1.2
0,-1,0,-2,-6,-1,-1,0,2025-02-24 12:32:07.066,1.2
-2,-2,-1,0,-6,0,-2,0,2025-02-24 12:32:07.078,1.2
-1,-1,0,-2,-7,-1,0,-1,2025-02-24 12:32:07.089,1.2
-2,-1,-1,-1,-5,-2,-1,-1,2025-02-24 12:32:07.100,1.2
-1,0,0,-1,-6,0,-2,0,2025-02-24 12:32:07.111,1.2
-1,-1,0,-2,-7,-1,0,-2,2025-02-24 12:32:07.123,1.2
-1,-1,0,-2,-7,-1,0,-2,2025-02-24 12:32:07.137,1.2
-1,-2,-2,-1,-6,0,-2,-2,2025-02-24 12:32:07.145,1.2
-1,-2,-2,-1,-6,0,-2,-2,2025-02-24 12:32:07.156,1.2
-2,0,-2,-2,-8,-1,-1,-2,2025-02-24 12:32:07.167,1.2
-1,-1,-1,-2,-6,0,-1,0,2025-02-24 12:32:07.178,1.2
0,0,0,2,-7,-1,-2,-2,2025-02-24 12:32:07.189,1.2
0,0,0,2,-7,-1,-2,-2,2025-02-24 12:32:07.200,1.2
1,-1,-1,-2,-6,-2,-1,0,2025-02-24 12:32:07.212,1.2
-1,-2,0,-1,-4,-1,-2,-1,2025-02-24 12:32:07.223,1.2
-1,-1,-2,-1,-6,-1,-1,-1,2025-02-24 12:32:07.234,1.2
-1,-1,0,1,-6,-1,-1,-1,2025-02-24 12:32:07.245,1.2
0,-2,-1,-1,-6,0,-1,-2,2025-02-24 12:32:07.256,1.2
-3,-1,-1,1,-7,-2,-4,-2,2025-02-24 12:32:07.268,1.2
-1,0,-1,0,-7,-1,-2,-1,2025-02-24 12:32:07.278,1.2
-1,-1,-2,-1,-6,0,0,-2,2025-02-24 12:32:07.289,1.2
0,-1,-2,-2,-5,-1,-1,-1,2025-02-24 12:32:07.301,1.2
0,-1,-2,-2,-5,-1,-1,-1,2025-02-24 12:32:07.312,1.2
0,-1,-2,-2,-7,-1,-1,0,2025-02-24 12:32:07.323,1.2
0,-1,-2,-2,-7,-1,-1,0,2025-02-24 12:32:07.338,1.2
-1,-1,-1,0,-6,-2,-1,-2,2025-02-24 12:32:07.345,1.2
-1,-1,-1,0,-6,-2,-1,-2,2025-02-24 12:32:07.357,1.2
-1,-4,-1,-3,-6,0,-1,-2,2025-02-24 12:32:07.368,1.2
-1,-1,-2,-2,-5,-1,0,1,2025-02-24 12:32:07.379,1.2
1,-2,0,-2,-5,-2,0,-1,2025-02-24 12:32:07.390,1.2
-2,0,-2,-1,-7,-1,-1,-3,2025-02-24 12:32:07.401,1.2
0,-2,-2,0,-7,0,-3,-2,2025-02-24 12:32:07.413,1.2
0,1,-3,-1,-4,1,-1,-2,2025-02-24 12:32:07.424,1.2
-2,-3,-2,0,-6,-2,-2,-2,2025-02-24 12:32:07.435,1.2
-2,-3,-1,0,-6,-2,-2,-2,2025-02-24 12:32:07.446,1.2
-2,-3,-1,0,-6,-2,-2,-2,2025-02-24 12:32:07.457,1.2
-1,-2,1,0,-6,-2,0,0,2025-02-24 12:32:07.468,1.2
-1,-2,1,0,-6,-2,0,0,2025-02-24 12:32:07.480,1.2
-1,-1,-2,1,-6,-1,-1,-1,2025-02-24 12:32:07.491,1.2
-1,-1,-2,1,-6,-1,-1,-1,2025-02-24 12:32:07.502,1.2
-1,-1,-2,1,-6,-1,-1,-1,2025-02-24 12:32:07.513,1.2
-1,-1,-2,1,-6,-1,-1,-1,2025-02-24 12:32:07.525,1.2
-1,-1,0,-1,-6,-2,0,-1,2025-02-24 12:32:07.540,1.2
-2,-1,0,-1,-4,0,1,0,2025-02-24 12:32:07.547,1.2
-2,0,-1,-1,-8,-1,-1,-1,2025-02-24 12:32:07.558,1.2
-2,0,-1,-1,-8,-1,-1,-1,2025-02-24 12:32:07.568,1.2
-2,-3,-3,-2,-5,-1,-1,-1,2025-02-24 12:32:07.580,1.2
-2,-1,-1,0,-6,-2,-1,-1,2025-02-24 12:32:07.592,1.2
0,0,1,-1,-4,0,-1,0,2025-02-24 12:32:07.602,1.2
0,0,1,-1,-4,0,-1,0,2025-02-24 12:32:07.614,1.2
-2,0,-1,2,-6,0,-1,-1,2025-02-24 12:32:07.625,1.2
-2,0,-1,2,-6,0,-1,-1,2025-02-24 12:32:07.636,1.2
-1,0,-2,-3,-7,-2,0,-1,2025-02-24 12:32:07.647,1.2
-1,0,-2,-3,-7,-2,0,-1,2025-02-24 12:32:07.659,1.2
0,-2,-2,-2,-5,-1,0,-1,2025-02-24 12:32:07.670,1.2
0,-2,-2,-2,-5,-1,0,-1,2025-02-24 12:32:07.681,1.2
0,-2,-2,-2,-5,-1,0,-1,2025-02-24 12:32:07.692,1.2
0,-2,-2,-2,-5,-1,0,-1,2025-02-24 12:32:07.703,1.2
-2,-2,-1,0,-5,-2,-3,-1,2025-02-24 12:32:07.714,1.2
-2,-2,-1,0,-5,-2,-3,-1,2025-02-24 12:32:07.725,1.2
-2,-1,0,1,-6,-2,-3,-1,2025-02-24 12:32:07.741,0.2
0,-1,-1,0,-6,0,-2,-1,2025-02-24 12:32:07.748,0.2
0,-1,-1,0,-6,0,-2,-1,2025-02-24 12:32:07.759,0.2
0,-1,-1,0,-6,0,-2,-1,2025-02-24 12:32:07.770,0.2
-2,-2,-2,-2,-6,1,-1,0,2025-02-24 12:32:07.781,0.2
-2,-2,-2,-2,-6,1,-1,0,2025-02-24 12:32:07.792,0.2
-2,-2,-2,-2,-6,1,-1,0,2025-02-24 12:32:07.803,0.2
-2,-2,-2,-2,-6,1,-1,0,2025-02-24 12:32:07.814,0.2
-1,-2,-3,-2,-6,-3,0,-3,2025-02-24 12:32:07.826,0.2
-1,-2,-3,-2,-6,-3,0,-3,2025-02-24 12:32:07.837,0.2
-1,-2,-3,-2,-6,-3,0,-3,2025-02-24 12:32:07.848,0.2
-1,-2,-3,-2,-6,-3,0,-3,2025-02-24 12:32:07.859,0.2
-1,-2,-3,-2,-6,-3,0,-3,2025-02-24 12:32:07.870,0.2
0,-1,-2,-2,-5,0,0,-2,2025-02-24 12:32:07.882,0.2
0,0,0,-2,-7,-2,-1,-1,2025-02-24 12:32:07.894,0.2
-3,-1,-2,0,-7,-1,-3,-1,2025-02-24 12:32:07.905,0.2
-3,1,-1,0,-7,-2,-1,-1,2025-02-24 12:32:07.916,0.2
-3,1,-1,0,-7,-2,-1,-1,2025-02-24 12:32:07.927,0.2
-3,1,-1,0,-7,-2,-1,-1,2025-02-24 12:32:07.942,0.2
0,-1,-1,-1,-7,-2,-2,-2,2025-02-24 12:32:07.948,0.2
0,-1,-1,-1,-7,-2,-2,-2,2025-02-24 12:32:07.960,0.2
0,-1,-1,-1,-7,-2,-2,-2,2025-02-24 12:32:07.971,0.2
-1,-2,0,0,-6,-1,-1,-1,2025-02-24 12:32:07.982,0.2
0,-1,-2,-2,-7,1,0,-2,2025-02-24 12:32:07.993,0.2
0,-1,-2,-2,-7,1,0,-2,2025-02-24 12:32:08.005,0.2
-2,-1,-1,-3,-6,-1,0,-1,2025-02-24 12:32:08.016,0.2
-2,-1,-1,-3,-6,-1,0,-1,2025-02-24 12:32:08.027,0.2
-2,0,0,-1,-7,-2,-1,0,2025-02-24 12:32:08.038,0.2
-2,-1,0,0,-5,-1,-1,-2,2025-02-24 12:32:08.050,0.2
-2,-2,-1,-3,-5,-2,0,-2,2025-02-24 12:32:08.061,0.2
0,0,-1,0,-6,-1,-2,0,2025-02-24 12:32:08.072,0.2
-2,3,-1,-1,-6,-1,-2,-1,2025-02-24 12:32:08.083,0.2
-2,3,-1,-1,-6,-1,-2,-1,2025-02-24 12:32:08.094,0.2
-1,-3,-2,-1,-6,-1,-1,-2,2025-02-24 12:32:08.105,0.2
-1,-3,-2,-1,-6,-1,-1,-2,2025-02-24 12:32:08.117,0.2
-2,-1,-3,-1,-7,-1,0,-2,2025-02-24 12:32:08.128,0.2
-2,-1,-3,-1,-7,-1,0,-2,2025-02-24 12:32:08.143,0.2
-2,1,-1,-3,-6,-1,-3,-2,2025-02-24 12:32:08.150,0.2
-2,1,-1,-3,-6,-1,-3,-2,2025-02-24 12:32:08.161,0.2
-1,-1,-1,-2,-8,-1,-1,-2,2025-02-24 12:32:08.172,0.2
1,-1,-1,0,-7,-2,-1,-1,2025-02-24 12:32:08.184,0.2
1,-1,-1,0,-7,-2,-1,-1,2025-02-24 12:32:08.197,0.2
-2,-1,-1,0,-4,-1,0,-1,2025-02-24 12:32:08.206,0.2
0,-3,-2,-1,-6,-1,1,-2,2025-02-24 12:32:08.217,0.2
0,-1,-2,0,-6,0,-1,-2,2025-02-24 12:32:08.228,0.2
0,-1,-2,0,-6,0,-1,-2,2025-02-24 12:32:08.239,0.2
-1,-1,0,-2,-7,-1,-3,-1,2025-02-24 12:32:08.251,0.2
-1,0,-3,1,-6,1,-1,1,2025-02-24 12:32:08.262,0.2
-1,0,-3,1,-6,1,-1,1,2025-02-24 12:32:08.273,0.2
-2,-1,-1,-3,-6,-1,-2,-2,2025-02-24 12:32:08.284,0.2
-2,-1,-1,-3,-6,-1,-2,-2,2025-02-24 12:32:08.295,0.2
-1,-1,-3,-1,-6,-2,-2,0,2025-02-24 12:32:08.306,0.2
-1,-1,-3,-1,-6,-2,-2,0,2025-02-24 12:32:08.317,0.2
-2,0,-1,-2,-4,-2,-1,0,2025-02-24 12:32:08.329,0.2
-6,-2,-2,0,-7,-3,-2,-2,2025-02-24 12:32:08.345,0.2
-2,-3,-2,-2,-5,-2,0,-1,2025-02-24 12:32:08.351,0.2
-1,0,-1,-1,-5,-2,-1,0,2025-02-24 12:32:08.362,0.2
-1,0,-1,-1,-5,-2,-1,0,2025-02-24 12:32:08.373,0.2
-1,-1,0,-1,-6,-1,0,-1,2025-02-24 12:32:08.384,0.2
1,-2,-2,0,-5,-2,-1,-1,2025-02-24 12:32:08.395,0.2
-3,-1,-2,-1,-6,1,-1,-1,2025-02-24 12:32:08.407,0.2
0,-2,0,-1,-6,-1,0,0,2025-02-24 12:32:08.418,0.2
0,0,-2,0,-6,-1,-1,-1,2025-02-24 12:32:08.429,0.2
0,0,-2,0,-6,-1,-1,-1,2025-02-24 12:32:08.440,0.2
-1,-1,-2,-2,-6,-2,-1,-1,2025-02-24 12:32:08.451,0.2
-2,1,0,-1,-6,-2,-1,-2,2025-02-24 12:32:08.462,0.2
-2,1,0,-1,-6,-2,-1,-2,2025-02-24 12:32:08.474,0.2
-2,1,0,-1,-6,-2,-1,-2,2025-02-24 12:32:08.485,0.2
-1,-1,-2,0,-5,0,0,1,2025-02-24 12:32:08.496,0.2
-1,0,-2,-1,-4,0,0,1,2025-02-24 12:32:08.507,0.2
-1,-2,-3,-2,-6,-2,-2,-1,2025-02-24 12:32:08.518,0.2
0,1,-2,0,-5,-2,-1,-1,2025-02-24 12:32:08.530,0.2
-1,0,-2,0,-5,-1,-1,-1,2025-02-24 12:32:08.545,0.2
-1,0,-2,0,-5,-1,-1,-1,2025-02-24 12:32:08.551,0.2
-3,-2,-16,0,-6,-2,-1,0,2025-02-24 12:32:08.563,0.2
-1,-3,-10,-3,-4,0,-2,-1,2025-02-24 12:32:08.574,0.2
-1,1,7,3,-7,-1,-1,-2,2025-02-24 12:32:08.586,0.2
-1,1,7,3,-7,-1,-1,-2,2025-02-24 12:32:08.596,0.2
-1,1,7,3,-7,-1,-1,-2,2025-02-24 12:32:08.608,0.2
-1,1,7,3,-7,-1,-1,-2,2025-02-24 12:32:08.618,0.2
-1,1,7,3,-7,-1,-1,-2,2025-02-24 12:32:08.630,0.2
-1,-2,0,-3,-4,0,-2,-3,2025-02-24 12:32:08.641,0.2
0,0,-1,-1,-7,-1,-1,0,2025-02-24 12:32:08.652,0.2
0,0,-1,-1,-7,-1,-1,0,2025-02-24 12:32:08.663,0.2
0,0,-1,-1,-7,-1,-1,0,2025-02-24 12:32:08.675,0.2
-1,-1,-5,0,-5,-2,-1,0,2025-02-24 12:32:08.687,0.2
-1,-1,-5,0,-5,-2,-1,0,2025-02-24 12:32:08.697,0.2
-1,-1,-3,0,-6,-1,-1,-1,2025-02-24 12:32:08.709,0.2
0,0,-2,-1,-5,0,-1,1,2025-02-24 12:32:08.720,0.2
0,0,-2,-1,-5,0,-1,1,2025-02-24 12:32:08.731,0.2
0,0,-2,-1,-5,0,-1,1,2025-02-24 12:32:08.746,0.2
0,0,-2,-1,-5,0,-1,1,2025-02-24 12:32:08.753,0.2
0,0,-2,-1,-5,0,-1,1,2025-02-24 12:32:08.765,0.2
-1,-1,-2,-1,-5,-2,0,0,2025-02-24 12:32:08.776,0.2
-1,-1,-2,-1,-5,-2,0,0,2025-02-24 12:32:08.786,0.2
-1,-1,-2,-1,-5,-2,0,0,2025-02-24 12:32:08.798,0.2
-1,0,-2,0,-6,-1,1,-3,2025-02-24 12:32:08.810,0.2
-1,-1,-3,-2,-4,0,-1,-1,2025-02-24 12:32:08.820,0.2
-1,-1,-3,-2,-4,0,-1,-1,2025-02-24 12:32:08.832,0.2
-1,-1,-3,-2,-4,0,-1,-1,2025-02-24 12:32:08.843,0.2
-1,-1,-3,-2,-4,0,-1,-1,2025-02-24 12:32:08.854,0.2
0,-1,0,-2,-5,0,-2,-1,2025-02-24 12:32:08.865,0.2
-1,-1,-2,-2,-4,-2,-2,-1,2025-02-24 12:32:08.876,0.2
-1,-1,-2,-2,-4,-2,-2,-1,2025-02-24 12:32:08.887,0.2
-1,-1,-2,-2,-4,-2,-2,-1,2025-02-24 12:32:08.898,0.2
-1,0,-1,-2,-5,-2,-1,0,2025-02-24 12:32:08.909,0.2
-1,0,-1,-2,-5,-2,-1,0,2025-02-24 12:32:08.921,0.2
-1,-1,0,0,-5,-1,0,0,2025-02-24 12:32:08.932,0.2
-1,-2,-3,1,-5,-2,-3,0,2025-02-24 12:32:08.947,0.2
-1,-2,-3,1,-5,-2,-3,0,2025-02-24 12:32:08.954,0.2
-1,-2,-3,1,-5,-2,-3,0,2025-02-24 12:32:08.965,0.2
-1,-2,-3,1,-5,-2,-3,0,2025-02-24 12:32:08.976,0.2
0,-1,0,-1,-3,-3,-1,-2,2025-02-24 12:32:08.987,0.2
0,-1,0,-1,-3,-3,-1,-2,2025-02-24 12:32:08.998,0.2
-2,-3,0,-2,-5,-3,-2,-2,2025-02-24 12:32:09.010,0.2
-2,-3,0,-2,-5,-3,-2,-2,2025-02-24 12:32:09.021,0.2
-2,-3,0,-2,-5,-3,-2,-2,2025-02-24 12:32:09.032,0.2
-2,-3,0,-2,-5,-3,-2,-2,2025-02-24 12:32:09.043,0.2
-1,0,0,-1,-4,-1,0,-1,2025-02-24 12:32:09.054,0.2
0,0,0,-1,-4,0,0,0,2025-02-24 12:32:09.066,0.2
0,0,0,-1,-4,0,0,0,2025-02-24 12:32:09.077,0.2
0,-2,-2,0,-4,0,-2,-1,2025-02-24 12:32:09.088,0.2
0,-2,-2,0,-4,0,-2,-1,2025-02-24 12:32:09.100,0.2
-1,-1,-2,-3,-4,-2,1,-1,2025-02-24 12:32:09.111,0.2
-1,-1,-2,-3,-4,-2,1,-1,2025-02-24 12:32:09.122,0.2
-1,-1,-2,-3,-4,-2,1,-1,2025-02-24 12:32:09.133,0.2
-1,-1,-2,-3,-4,-2,1,-1,2025-02-24 12:32:09.148,0.2
-1,-1,-2,-3,-4,-2,1,-1,2025-02-24 12:32:09.156,0.2
0,-1,-3,0,-2,-2,-2,-1,2025-02-24 12:32:09.166,0.2
-1,0,0,-1,-4,-1,-1,0,2025-02-24 12:32:09.177,0.2
-1,0,0,-1,-4,-1,-1,0,2025-02-24 12:32:09.189,0.2
-1,-4,-3,-2,-4,0,0,-2,2025-02-24 12:32:09.200,0.2
-1,-3,0,0,-6,-1,-1,-1,2025-02-24 12:32:09.211,0.2
-1,-1,1,0,-5,-2,-1,-2,2025-02-24 12:32:09.222,0.2
-1,-1,1,0,-5,-2,-1,-2,2025-02-24 12:32:09.233,0.2
0,-1,-2,-1,-4,-2,0,-2,2025-02-24 12:32:09.245,0.2
0,-1,-2,-1,-4,-2,0,-2,2025-02-24 12:32:09.256,0.2
-3,-1,-1,-1,-4,-1,-1,0,2025-02-24 12:32:09.267,0.2
0,0,-1,-2,-3,0,-2,-1,2025-02-24 12:32:09.278,0.2
0,-1,-2,0,-5,-1,-2,0,2025-02-24 12:32:09.289,0.2
0,-1,-2,0,-5,-1,-2,0,2025-02-24 12:32:09.300,0.2
1,-1,-2,-2,-3,-1,-1,0,2025-02-24 12:32:09.312,0.2
1,0,1,0,-5,-1,-1,-1,2025-02-24 12:32:09.323,0.2
-1,-2,-1,-1,-3,-1,-3,-1,2025-02-24 12:32:09.334,0.2
-3,-4,-1,-1,-5,-1,-1,-1,2025-02-24 12:32:09.349,0.2
-3,-4,-1,-1,-5,-1,-1,-1,2025-02-24 12:32:09.356,0.2
-1,0,-1,-1,-5,-2,-1,-1,2025-02-24 12:32:09.368,0.2
-2,-1,-3,-1,-4,-2,-2,-1,2025-02-24 12:32:09.379,0.2
0,-1,-3,-1,-3,-1,-1,-1,2025-02-24 12:32:09.389,0.2
0,-1,0,0,-3,-2,-4,1,2025-02-24 12:32:09.400,0.2
-2,-1,-1,0,-4,1,-1,-1,2025-02-24 12:32:09.412,0.2
-2,-4,0,-3,-3,-1,0,-1,2025-02-24 12:32:09.423,0.2
