ActiveHand;ConfirmDown;EffectMode;Email;Event;Framecount;HandDwellProgress01;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HmdPosX;HmdPosY;HmdPosZ;HmdRotW;HmdRotX;HmdRotY;HmdRotZ;IsHandPointing;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerTrigger;PointerForwardX;PointerForwardY;PointerForwardZ;PointerOriginX;PointerOriginY;PointerOriginZ;PointerRotationW;PointerRotationX;PointerRotationY;PointerRotationZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerTrigger;SessionID;TaskMode;Timestamp;TrackingMode;XRBackend
Right;0;None;anonymous;Sample;37402;0.0000;-0.0239;0.0484;-0.1255;357.2784;1.4949;359.5879;-0.0239;0.0484;-0.1255;0.9996;-0.0238;0.0130;-0.0033;0;;;;;;;;;;;;;0;0.7552;-0.1464;-0.6389;0.0222;-0.0441;0.2689;0.4196;0.0309;0.9047;-0.0666;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:42.7897;Hands;OpenXR
Right;0;None;anonymous;Sample;37405;0.0000;-0.0238;0.0484;-0.1256;357.2936;1.4741;359.5797;-0.0238;0.0484;-0.1256;0.9996;-0.0237;0.0128;-0.0034;0;;;;;;;;;;;;;0;0.7811;-0.2072;-0.5890;0.0258;-0.0370;0.2660;0.4436;0.0465;0.8901;-0.0932;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:42.8157;Hands;OpenXR
Right;0;None;anonymous;Sample;37408;0.0000;-0.0236;0.0483;-0.1257;357.3380;1.4851;359.5342;-0.0236;0.0483;-0.1257;0.9996;-0.0233;0.0129;-0.0038;0;;;;;;;;;;;;;0;0.7968;-0.2622;-0.5444;0.0292;-0.0314;0.2645;0.4627;0.0618;0.8766;-0.1170;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:42.8404;Hands;OpenXR
Right;0;None;anonymous;Sample;37411;0.0000;-0.0234;0.0483;-0.1258;357.3517;1.5167;359.4741;-0.0234;0.0483;-0.1258;0.9996;-0.0232;0.0131;-0.0043;0;;;;;;;;;;;;;0;0.8041;-0.3185;-0.5020;0.0327;-0.0270;0.2636;0.4786;0.0783;0.8631;-0.1411;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:42.8646;Hands;OpenXR
Right;0;None;anonymous;Sample;37414;0.0000;-0.0232;0.0483;-0.1260;357.3362;1.5614;359.4146;-0.0232;0.0483;-0.1260;0.9996;-0.0233;0.0135;-0.0048;0;;;;;;;;;;;;;0;0.8074;-0.3604;-0.4672;0.0348;-0.0244;0.2631;0.4911;0.0916;0.8516;-0.1588;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:42.8908;Hands;OpenXR
Right;0;None;anonymous;Sample;37417;0.0000;-0.0230;0.0483;-0.1261;357.3067;1.6003;359.3600;-0.0230;0.0483;-0.1261;0.9996;-0.0236;0.0138;-0.0053;0;;;;;;;;;;;;;0;0.8080;-0.3872;-0.4442;0.0351;-0.0241;0.2634;0.4990;0.1005;0.8438;-0.1700;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:42.9151;Hands;OpenXR
Right;0;None;anonymous;Sample;37420;0.0000;-0.0229;0.0483;-0.1262;357.3081;1.6379;359.3023;-0.0229;0.0483;-0.1262;0.9996;-0.0236;0.0141;-0.0058;0;;;;;;;;;;;;;0;0.8064;-0.4005;-0.4352;0.0339;-0.0258;0.2642;0.5015;0.1048;0.8406;-0.1757;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:42.9402;Hands;OpenXR
Right;0;None;anonymous;Sample;37423;0.0000;-0.0229;0.0484;-0.1262;357.2626;1.6536;359.3254;-0.0229;0.0484;-0.1262;0.9996;-0.0240;0.0143;-0.0055;0;;;;;;;;;;;;;0;0.8049;-0.4018;-0.4367;0.0324;-0.0280;0.2650;0.5006;0.1050;0.8410;-0.1764;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:42.9642;Hands;OpenXR
Right;0;None;anonymous;Sample;37426;0.0000;-0.0229;0.0485;-0.1264;357.2039;1.6082;359.3635;-0.0229;0.0485;-0.1264;0.9996;-0.0245;0.0139;-0.0052;0;;;;;;;;;;;;;0;0.8055;-0.3894;-0.4466;0.0304;-0.0305;0.2658;0.4974;0.1008;0.8445;-0.1712;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:42.9888;Hands;OpenXR
Right;0;None;anonymous;Sample;37429;0.0000;-0.0230;0.0487;-0.1264;357.1666;1.5003;359.4243;-0.0230;0.0487;-0.1264;0.9996;-0.0248;0.0130;-0.0047;0;;;;;;;;;;;;;0;0.8065;-0.3716;-0.4599;0.0289;-0.0328;0.2667;0.4933;0.0950;0.8491;-0.1636;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.0150;Hands;OpenXR
Right;0;None;anonymous;Sample;37432;0.0000;-0.0232;0.0488;-0.1265;357.1400;1.3885;359.4270;-0.0232;0.0488;-0.1265;0.9996;-0.0250;0.0120;-0.0047;0;;;;;;;;;;;;;0;0.8048;-0.3564;-0.4746;0.0279;-0.0349;0.2680;0.4878;0.0899;0.8539;-0.1574;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.0396;Hands;OpenXR
Right;0;None;anonymous;Sample;37435;0.0000;-0.0232;0.0488;-0.1265;357.1066;1.2925;359.4689;-0.0232;0.0488;-0.1265;0.9996;-0.0253;0.0112;-0.0043;0;;;;;;;;;;;;;0;0.7970;-0.3456;-0.4953;0.0280;-0.0370;0.2706;0.4783;0.0853;0.8605;-0.1534;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.0660;Hands;OpenXR
Right;0;None;anonymous;Sample;37438;0.0000;-0.0231;0.0488;-0.1264;357.1139;1.2041;359.5991;-0.0231;0.0488;-0.1264;0.9996;-0.0252;0.0104;-0.0032;0;;;;;;;;;;;;;0;0.7780;-0.3380;-0.5297;0.0289;-0.0388;0.2737;0.4606;0.0802;0.8709;-0.1516;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.0899;Hands;OpenXR
Right;0;None;anonymous;Sample;37441;0.0000;-0.0230;0.0487;-0.1263;357.1464;1.1341;359.6410;-0.0230;0.0487;-0.1263;0.9996;-0.0249;0.0098;-0.0029;0;;;;;;;;;;;;;0;0.7395;-0.3341;-0.5844;0.0308;-0.0405;0.2782;0.4296;0.0739;0.8870;-0.1526;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.1143;Hands;OpenXR
Right;0;None;anonymous;Sample;37444;0.0000;-0.0228;0.0486;-0.1262;357.1808;1.1561;359.3766;-0.0228;0.0486;-0.1262;0.9996;-0.0247;0.0100;-0.0052;0;;;;;;;;;;;;;0;0.6912;-0.3343;-0.6407;0.0332;-0.0420;0.2830;0.3943;0.0679;0.9032;-0.1555;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.1407;Hands;OpenXR
Right;0;None;anonymous;Sample;37447;0.0000;-0.0226;0.0484;-0.1261;357.3177;1.2526;359.2089;-0.0226;0.0484;-0.1261;0.9996;-0.0235;0.0108;-0.0066;0;;;;;;;;;;;;;0;0.6224;-0.3323;-0.7087;0.0354;-0.0442;0.2890;0.3476;0.0594;0.9224;-0.1577;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.1650;Hands;OpenXR
Right;0;None;anonymous;Sample;37450;0.0000;-0.0225;0.0482;-0.1260;357.4032;1.3283;359.1963;-0.0225;0.0482;-0.1260;0.9997;-0.0227;0.0114;-0.0067;0;;;;;;;;;;;;;0;0.4529;-0.3718;-0.8104;0.0341;-0.0475;0.2963;0.2475;0.0477;0.9502;-0.1832;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.1906;Hands;OpenXR
Right;0;None;anonymous;Sample;37453;0.0000;-0.0223;0.0480;-0.1259;357.4181;1.4099;359.2542;-0.0223;0.0480;-0.1259;0.9997;-0.0226;0.0122;-0.0062;0;;;;;;;;;;;;;0;0.1669;-0.4681;-0.8678;0.0279;-0.0520;0.3034;0.0921;0.0229;0.9661;-0.2401;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.2149;Hands;OpenXR
Right;0;None;anonymous;Sample;37456;0.0000;-0.0223;0.0478;-0.1258;357.4670;1.4420;359.3004;-0.0223;0.0478;-0.1258;0.9997;-0.0222;0.0124;-0.0058;0;;;;;;;;;;;;;0;-0.0773;-0.5419;-0.8369;0.0218;-0.0559;0.3095;-0.0442;-0.0130;0.9583;-0.2821;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.2406;Hands;OpenXR
Right;0;None;anonymous;Sample;37459;0.0000;-0.0222;0.0475;-0.1257;357.5990;1.4527;359.2990;-0.0222;0.0475;-0.1257;0.9997;-0.0210;0.0125;-0.0059;0;;;;;;;;;;;;;0;-0.4129;-0.7312;-0.5430;0.0108;-0.0650;0.3264;-0.2929;-0.1273;0.8691;-0.3778;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.2663;Hands;OpenXR
Right;0;None;anonymous;Sample;37462;0.0040;-0.0222;0.0474;-0.1255;357.7254;1.4305;359.2188;-0.0222;0.0474;-0.1255;0.9997;-0.0199;0.0123;-0.0066;1;;;;;;;;;;;;;0;-0.5708;-0.8211;-0.0049;0.0064;-0.0703;0.3483;0.6240;0.3262;-0.6293;0.3290;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.2895;Hands;OpenXR
Right;0;None;anonymous;Sample;37465;0.0164;-0.0222;0.0473;-0.1254;357.8035;1.4052;359.1286;-0.0222;0.0473;-0.1254;0.9997;-0.0193;0.0121;-0.0074;1;;;;;;;;;;;;;0;-0.5132;-0.6908;0.5094;0.0063;-0.0725;0.3669;0.8569;0.3435;-0.3568;0.1430;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.3148;Hands;OpenXR
Right;0;None;anonymous;Sample;37468;0.0289;-0.0222;0.0473;-0.1253;357.8048;1.3495;359.1896;-0.0222;0.0473;-0.1253;0.9997;-0.0192;0.0116;-0.0068;1;;;;;;;;;;;;;0;-0.3687;-0.4300;0.8241;0.0072;-0.0716;0.3796;0.9539;0.2156;-0.2036;0.0460;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.3398;Hands;OpenXR
Right;0;None;anonymous;Sample;37471;0.0415;-0.0222;0.0473;-0.1253;357.8124;1.2942;359.1731;-0.0222;0.0473;-0.1253;0.9997;-0.0192;0.0112;-0.0070;1;;;;;;;;;;;;;0;-0.2387;-0.1790;0.9545;0.0079;-0.0696;0.3867;0.9885;0.0892;-0.1217;0.0110;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.3649;Hands;OpenXR
Right;0;None;anonymous;Sample;37474;0.0540;-0.0223;0.0474;-0.1253;357.7794;1.2761;359.1257;-0.0223;0.0474;-0.1253;0.9997;-0.0195;0.0110;-0.0074;1;;;;;;;;;;;;;0;-0.1485;-0.0054;0.9889;0.0087;-0.0697;0.3914;0.9972;0.0027;-0.0745;0.0002;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.3895;Hands;OpenXR
Right;0;None;anonymous;Sample;37477;0.0665;-0.0223;0.0475;-0.1253;357.7072;1.2559;359.1071;-0.0223;0.0475;-0.1253;0.9997;-0.0201;0.0108;-0.0076;1;;;;;;;;;;;;;0;-0.0919;0.0773;0.9928;0.0094;-0.0722;0.3948;0.9982;-0.0386;-0.0461;-0.0018;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.4149;Hands;OpenXR
Right;0;None;anonymous;Sample;37480;0.0790;-0.0223;0.0476;-0.1253;357.6454;1.2435;359.1537;-0.0223;0.0476;-0.1253;0.9997;-0.0206;0.0107;-0.0072;1;;;;;;;;;;;;;0;-0.0561;0.1109;0.9923;0.0101;-0.0761;0.3974;0.9981;-0.0555;-0.0282;-0.0016;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.4406;Hands;OpenXR
Right;0;None;anonymous;Sample;37483;0.0914;-0.0224;0.0476;-0.1253;357.6237;1.2382;359.2166;-0.0224;0.0476;-0.1253;0.9997;-0.0208;0.0107;-0.0066;1;;;;;;;;;;;;;0;-0.0346;0.1258;0.9915;0.0107;-0.0784;0.3988;0.9979;-0.0630;-0.0174;-0.0011;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.4649;Hands;OpenXR
Right;0;None;anonymous;Sample;37486;0.1040;-0.0224;0.0476;-0.1253;357.6026;1.2575;359.2286;-0.0224;0.0476;-0.1253;0.9997;-0.0210;0.0108;-0.0065;1;;;;;;;;;;;;;0;-0.0218;0.1338;0.9908;0.0111;-0.0789;0.3995;0.9977;-0.0671;-0.0110;-0.0007;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.4895;Hands;OpenXR
Right;0;None;anonymous;Sample;37489;0.1164;-0.0223;0.0476;-0.1254;357.6213;1.2900;359.2021;-0.0223;0.0476;-0.1254;0.9997;-0.0208;0.0111;-0.0067;1;;;;;;;;;;;;;0;-0.0145;0.1390;0.9902;0.0116;-0.0784;0.3996;0.9975;-0.0697;-0.0073;-0.0005;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.5141;Hands;OpenXR
Right;0;None;anonymous;Sample;37492;0.1290;-0.0222;0.0475;-0.1254;357.6657;1.3734;359.1210;-0.0222;0.0475;-0.1254;0.9997;-0.0205;0.0118;-0.0074;1;;;;;;;;;;;;;0;-0.0092;0.1428;0.9897;0.0121;-0.0774;0.3995;0.9974;-0.0716;-0.0046;-0.0003;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.5405;Hands;OpenXR
Right;0;None;anonymous;Sample;37495;0.1416;-0.0221;0.0474;-0.1255;357.6968;1.4559;359.1095;-0.0221;0.0474;-0.1255;0.9997;-0.0202;0.0125;-0.0075;1;;;;;;;;;;;;;0;-0.0053;0.1448;0.9894;0.0128;-0.0767;0.3993;0.9974;-0.0726;-0.0027;-0.0002;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.5643;Hands;OpenXR
Right;0;None;anonymous;Sample;37498;0.1541;-0.0219;0.0474;-0.1254;357.7157;1.5017;359.1454;-0.0219;0.0474;-0.1254;0.9997;-0.0200;0.0130;-0.0072;1;;;;;;;;;;;;;0;-0.0030;0.1435;0.9896;0.0137;-0.0765;0.3992;0.9974;-0.0719;-0.0015;-0.0001;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.5890;Hands;OpenXR
Right;0;None;anonymous;Sample;37501;0.1665;-0.0219;0.0473;-0.1255;357.7218;1.5263;359.1618;-0.0219;0.0473;-0.1255;0.9997;-0.0200;0.0132;-0.0070;1;;;;;;;;;;;;;0;-0.0015;0.1402;0.9901;0.0150;-0.0769;0.3994;0.9975;-0.0703;-0.0007;-0.0001;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.6147;Hands;OpenXR
Right;0;None;anonymous;Sample;37504;0.1790;-0.0218;0.0473;-0.1255;357.7448;1.5431;359.1572;-0.0218;0.0473;-0.1255;0.9997;-0.0198;0.0133;-0.0071;1;;;;;;;;;;;;;0;0.0001;0.1361;0.9907;0.0168;-0.0776;0.3999;0.9977;-0.0682;0.0001;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.6395;Hands;OpenXR
Right;0;None;anonymous;Sample;37507;0.1916;-0.0218;0.0474;-0.1255;357.6866;1.5308;359.1696;-0.0218;0.0474;-0.1255;0.9997;-0.0203;0.0132;-0.0070;1;;;;;;;;;;;;;0;0.0023;0.1324;0.9912;0.0191;-0.0783;0.4007;0.9978;-0.0664;0.0012;0.0001;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.6657;Hands;OpenXR
Right;0;None;anonymous;Sample;37510;0.2042;-0.0219;0.0474;-0.1256;357.7082;1.4849;359.2030;-0.0219;0.0474;-0.1256;0.9997;-0.0201;0.0128;-0.0067;1;;;;;;;;;;;;;0;0.0042;0.1289;0.9916;0.0211;-0.0791;0.4015;0.9979;-0.0646;0.0021;0.0001;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.6904;Hands;OpenXR
Right;0;None;anonymous;Sample;37513;0.2166;-0.0220;0.0474;-0.1257;357.6882;1.4524;359.1784;-0.0220;0.0474;-0.1257;0.9997;-0.0203;0.0125;-0.0069;1;;;;;;;;;;;;;0;0.0052;0.1258;0.9920;0.0225;-0.0798;0.4020;0.9980;-0.0630;0.0026;0.0002;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.7151;Hands;OpenXR
Right;0;None;anonymous;Sample;37516;0.2292;-0.0220;0.0475;-0.1257;357.6378;1.4228;359.1673;-0.0220;0.0475;-0.1257;0.9997;-0.0207;0.0123;-0.0070;1;;;;;;;;;;;;;0;0.0057;0.1234;0.9923;0.0234;-0.0802;0.4024;0.9981;-0.0618;0.0029;0.0002;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.7404;Hands;OpenXR
Right;0;None;anonymous;Sample;37519;0.2415;-0.0220;0.0475;-0.1257;357.6215;1.4001;359.1989;-0.0220;0.0475;-0.1257;0.9997;-0.0208;0.0121;-0.0067;1;;;;;;;;;;;;;0;0.0061;0.1218;0.9925;0.0240;-0.0806;0.4026;0.9981;-0.0610;0.0031;0.0002;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.7648;Hands;OpenXR
Right;0;None;anonymous;Sample;37522;0.2540;-0.0219;0.0475;-0.1257;357.6076;1.3900;359.1788;-0.0219;0.0475;-0.1257;0.9997;-0.0210;0.0120;-0.0069;1;;;;;;;;;;;;;0;0.0063;0.1204;0.9927;0.0245;-0.0809;0.4028;0.9982;-0.0603;0.0031;0.0002;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.7896;Hands;OpenXR
Right;0;None;anonymous;Sample;37525;0.2666;-0.0219;0.0475;-0.1256;357.6655;1.4393;359.0853;-0.0219;0.0475;-0.1256;0.9997;-0.0205;0.0124;-0.0077;1;;;;;;;;;;;;;0;0.0062;0.1194;0.9928;0.0247;-0.0812;0.4030;0.9982;-0.0598;0.0031;0.0002;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.8150;Hands;OpenXR
Right;0;None;anonymous;Sample;37528;0.2789;-0.0218;0.0475;-0.1255;357.7038;1.4784;359.0938;-0.0218;0.0475;-0.1255;0.9997;-0.0201;0.0127;-0.0076;1;;;;;;;;;;;;;0;0.0062;0.1188;0.9929;0.0249;-0.0814;0.4031;0.9982;-0.0595;0.0031;0.0002;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.8387;Hands;OpenXR
Right;0;None;anonymous;Sample;37531;0.2917;-0.0218;0.0474;-0.1255;357.7496;1.4989;359.1382;-0.0218;0.0474;-0.1255;0.9997;-0.0197;0.0129;-0.0073;1;;;;;;;;;;;;;0;0.0063;0.1185;0.9929;0.0249;-0.0815;0.4032;0.9982;-0.0594;0.0032;0.0002;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.8659;Hands;OpenXR
Right;0;None;anonymous;Sample;37534;0.3039;-0.0217;0.0474;-0.1255;357.7837;1.5054;359.1431;-0.0217;0.0474;-0.1255;0.9997;-0.0194;0.0130;-0.0072;1;;;;;;;;;;;;;0;0.0064;0.1185;0.9929;0.0249;-0.0816;0.4033;0.9982;-0.0593;0.0032;0.0002;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.8895;Hands;OpenXR
Right;0;None;anonymous;Sample;37537;0.3167;-0.0217;0.0473;-0.1255;357.8132;1.4939;359.1588;-0.0217;0.0473;-0.1255;0.9997;-0.0192;0.0129;-0.0071;1;;;;;;;;;;;;;0;0.0067;0.1187;0.9929;0.0249;-0.0817;0.4033;0.9982;-0.0595;0.0034;0.0002;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.9156;Hands;OpenXR
Right;0;None;anonymous;Sample;37540;0.3289;-0.0217;0.0472;-0.1254;357.8351;1.4725;359.1599;-0.0217;0.0472;-0.1254;0.9997;-0.0190;0.0127;-0.0071;1;;;;;;;;;;;;;0;0.0070;0.1189;0.9929;0.0248;-0.0818;0.4035;0.9982;-0.0596;0.0035;0.0002;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.9396;Hands;OpenXR
Right;0;None;anonymous;Sample;37543;0.3414;-0.0218;0.0471;-0.1253;357.8598;1.4442;359.1368;-0.0218;0.0471;-0.1253;0.9997;-0.0188;0.0125;-0.0073;1;;;;;;;;;;;;;0;0.0073;0.1192;0.9928;0.0247;-0.0819;0.4037;0.9982;-0.0597;0.0037;0.0002;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.9649;Hands;OpenXR
Right;0;None;anonymous;Sample;37546;0.3540;-0.0218;0.0471;-0.1253;357.8730;1.4219;359.1309;-0.0218;0.0471;-0.1253;0.9997;-0.0187;0.0123;-0.0074;1;;;;;;;;;;;;;0;0.0077;0.1194;0.9928;0.0247;-0.0821;0.4038;0.9982;-0.0598;0.0039;0.0002;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:43.9902;Hands;OpenXR
Right;0;None;anonymous;Sample;37549;0.3666;-0.0219;0.0471;-0.1253;357.8744;1.3799;359.2118;-0.0219;0.0471;-0.1253;0.9997;-0.0186;0.0119;-0.0067;1;;;;;;;;;;;;;0;0.0079;0.1193;0.9928;0.0247;-0.0823;0.4038;0.9982;-0.0598;0.0040;0.0002;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:44.0148;Hands;OpenXR
Right;0;None;anonymous;Sample;37552;0.3788;-0.0219;0.0471;-0.1253;357.8662;1.3264;359.1892;-0.0219;0.0471;-0.1253;0.9997;-0.0187;0.0114;-0.0069;1;;;;;;;;;;;;;0;0.0079;0.1184;0.9929;0.0247;-0.0826;0.4039;0.9982;-0.0593;0.0040;0.0002;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:44.0400;Hands;OpenXR
Right;0;None;anonymous;Sample;37555;0.3915;-0.0219;0.0472;-0.1253;357.8254;1.3201;359.1437;-0.0219;0.0472;-0.1253;0.9997;-0.0191;0.0114;-0.0073;1;;;;;;;;;;;;;0;0.0080;0.1159;0.9932;0.0248;-0.0831;0.4039;0.9983;-0.0580;0.0040;0.0002;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:44.0651;Hands;OpenXR
Right;0;None;anonymous;Sample;37558;0.4040;-0.0219;0.0473;-0.1253;357.8014;1.3091;359.1587;-0.0219;0.0473;-0.1253;0.9997;-0.0193;0.0113;-0.0071;1;;;;;;;;;;;;;0;0.0078;0.1122;0.9937;0.0250;-0.0837;0.4040;0.9984;-0.0562;0.0039;0.0002;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:44.0904;Hands;OpenXR
Right;0;None;anonymous;Sample;37561;0.4165;-0.0219;0.0473;-0.1253;357.8075;1.3109;359.1718;-0.0219;0.0473;-0.1253;0.9997;-0.0192;0.0113;-0.0070;1;;;;;;;;;;;;;0;0.0075;0.1075;0.9942;0.0250;-0.0845;0.4040;0.9985;-0.0538;0.0038;0.0002;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:44.1145;Hands;OpenXR
Right;0;None;anonymous;Sample;37564;0.4291;-0.0219;0.0473;-0.1253;357.8261;1.3369;359.1898;-0.0219;0.0473;-0.1253;0.9997;-0.0191;0.0115;-0.0068;1;;;;;;;;;;;;;0;0.0083;0.1025;0.9947;0.0252;-0.0852;0.4042;0.9987;-0.0513;0.0042;0.0002;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:44.1410;Hands;OpenXR
Right;0;None;anonymous;Sample;37567;0.4414;-0.0219;0.0473;-0.1253;357.7888;1.3742;359.1851;-0.0219;0.0473;-0.1253;0.9997;-0.0194;0.0119;-0.0069;1;;;;;;;;;;;;;0;0.0095;0.0975;0.9952;0.0254;-0.0859;0.4044;0.9988;-0.0488;0.0048;0.0002;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:22:44.1643;Hands;OpenXR
